שם מוצר,מחיר מוצר,שנה,חודש,ספירת כפולים,מחיר לקילו/100 גרם/ ליטר,מספר החנות,שינוי מחיר באחוזים,כמות המוצרים שהמחיר השתנה,השינוי במחיר בממוצע לכלל המוצרים בכלל הסניפים
קוסקוס דק דורומי 900,7.9,2019,3,1,0.88,10,no,,
קוסקוס דק דורומי 900,7.9,2019,3,1,0.88,13,no,,
קוסקוס דק דורומי 900,7.9,2019,3,1,0.88,20,no,,
קוסקוס דק דורומי 900,7.9,2019,3,1,0.88,28,no,,
קוסקוס דק מזון 350 ג,4.8,2015,1,4,1.37,1,no,,
קוסקוס דק מזון 350 ג,3.9,2015,1,1,1.11,3,no,,
קוסקוס דק מזון 350 ג,4.8,2015,1,2,1.37,6,no,,
קוסקוס דק מזון 350 ג,4.8,2015,1,1,1.37,9,no,,
קוסקוס דק מזון 350 ג,4.8,2015,1,1,1.37,10,no,,
קוסקוס דק מזון 350 ג,4.8,2015,1,1,1.37,13,no,,
קוסקוס דק מזון 350 ג,4.8,2015,1,1,1.37,20,no,,
קוסקוס דק מזון 350 ג,4.8,2015,1,1,1.37,28,no,,
קוסקוס מלא מזון 350,5.8,2015,1,4,1.66,1,no,,
קוסקוס מלא מזון 350,5.5,2015,1,1,1.57,3,no,,
קוסקוס מלא מזון 350,5.8,2015,1,2,1.66,6,no,,
קוסקוס מלא מזון 350,5.8,2015,1,1,1.66,9,no,,
קוסקוס מלא מזון 350,5.8,2015,1,1,1.66,10,no,,
קוסקוס מלא מזון 350,5.8,2015,1,1,1.66,13,no,,
קוסקוס מלא מזון 350,5.8,2015,1,1,1.66,20,no,,
קוסקוס מלא מזון 350,5.8,2015,1,1,1.66,28,no,,
קוסקוס מרוקאי פרידה,9.9,2017,5,4,9.9,1,no,,
קוסקוס מרוקאי פרידה,9.9,2017,5,1,9.9,3,no,,
קוסקוס מרוקאי פרידה,9.9,2017,5,1,9.9,9,no,,
קוסקוס מרוקאי פרידה,9.9,2017,5,1,9.9,10,no,,
קוסקוס מרוקאי פרידה,9.9,2017,5,1,9.9,13,no,,
קוסקוס מרוקאי פרידה,9.9,2017,5,1,9.9,20,no,,
קוסקוס עבה דורומי 90,7.9,2015,9,4,0.88,1,no,,
קוסקוס עבה דורומי 90,7.9,2015,9,1,0.88,3,no,,
קוסקוס עבה דורומי 90,7.9,2015,9,1,0.88,9,no,,
קוסקוס עבה דורומי 90,7.9,2015,9,1,0.88,10,no,,
קוסקוס עבה דורומי 90,7.9,2015,9,1,0.88,13,no,,
קוסקוס עבה דורומי 90,7.9,2015,9,1,0.88,28,no,,
קוסקוס עבה מזון 350,4.8,2015,1,4,1.37,1,no,,
קוסקוס עבה מזון 350,3.9,2015,1,1,1.11,3,no,,
קוסקוס עבה מזון 350,4.8,2015,1,2,1.37,6,no,,
קוסקוס עבה מזון 350,4.8,2015,1,1,1.37,9,no,,
קוסקוס עבה מזון 350,4.8,2015,1,1,1.37,10,no,,
קוסקוס עבה מזון 350,4.8,2015,1,1,1.37,13,no,,
קוסקוס עבה מזון 350,4.8,2015,1,1,1.37,20,no,,
קוסקוס עבה מזון 350,4.8,2015,1,1,1.37,28,no,,
קופסת מתנה 10 חלקים,49,2021,5,1,0,3,no,,
קוקה קולה 1.5 ליטר,8.6,2022,1,4,5.73,1,no,,
קוקה קולה 1.5 ליטר,8.9,2022,1,4,5.93,1,0.034904014,,
קוקה קולה 1.5 ליטר,8.9,2022,1,1,5.93,3,no,,
קוקה קולה 1.5 ליטר,8.9,2022,1,2,5.93,6,no,,
קוקה קולה 1.5 ליטר,8.9,2022,1,1,5.93,9,no,,
קוקה קולה 1.5 ליטר,8.3,2022,1,1,5.53,10,no,,
קוקה קולה 1.5 ליטר,8.6,2022,1,1,5.73,10,0.036166365,,
קוקה קולה 1.5 ליטר,8.6,2022,1,1,5.73,13,no,,
קוקה קולה 1.5 ליטר,8.9,2022,1,1,5.93,13,0.034904014,,
קוקה קולה 1.5 ליטר,8.6,2022,1,1,5.73,20,no,,
קוקה קולה 1.5 ליטר,8.9,2022,1,1,5.93,20,0.034904014,,
קוקה קולה 1.5 ליטר,8.6,2022,1,1,5.73,28,no,,
קוקה קולה 1.5 ליטר,8.9,2022,1,1,5.93,28,0.034904014,,
קוקה קולה זירו 1.5 ל,8.6,2022,1,2,5.73,1,no,,
קוקה קולה זירו 1.5 ל,8.9,2022,1,4,5.93,1,0.034904014,,
קוקה קולה זירו 1.5 ל,8.6,2022,1,1,5.73,3,no,,
קוקה קולה זירו 1.5 ל,8.9,2022,1,1,5.93,3,0.034904014,,
קוקה קולה זירו 1.5 ל,8.9,2022,1,2,5.93,6,no,,
קוקה קולה זירו 1.5 ל,8.9,2022,1,1,5.93,9,no,,
קוקה קולה זירו 1.5 ל,7.8,2022,1,1,5.2,10,no,,
קוקה קולה זירו 1.5 ל,8.1,2022,1,1,5.4,10,0.038461538,,
קוקה קולה זירו 1.5 ל,8.6,2022,1,1,5.73,13,no,,
קוקה קולה זירו 1.5 ל,8.9,2022,1,1,5.93,13,0.034904014,,
קוקה קולה זירו 1.5 ל,8.6,2022,1,1,5.73,20,no,,
קוקה קולה זירו 1.5 ל,8.9,2022,1,1,5.93,20,0.034904014,,
קוקה קולה זירו 1.5 ל,8.9,2022,1,1,5.93,28,no,,
קוקה קולה זירו לימון,8.9,2022,1,1,5.93,3,no,,
קוקה קולה זירו לימון,8.9,2022,1,1,5.93,9,no,,
קוקה קולה זירו לימון,8.1,2022,1,1,5.4,10,no,,
קוקה קולה זירו לימון,8.9,2022,1,1,5.93,13,no,,
קוקה קולה זירו לימון,8.9,2022,1,1,5.93,20,no,,
קוקה קולה זירו לימון,8.9,2022,1,1,5.93,28,no,,
קוקה קולה זירו מנגו,8.9,2022,1,1,5.93,3,no,,
קוקה קולה זירו מנגו,8.9,2022,1,1,5.93,9,no,,
קוקה קולה זירו מנגו,8.1,2022,1,1,5.4,10,no,,
קוקה קולה זירו מנגו,8.9,2022,1,1,5.93,13,no,,
קוקה קולה זירו מנגו,8.9,2022,1,1,5.93,20,no,,
קוקה קולה זירו מנגו,8.9,2022,1,1,5.93,28,no,,
קוקה קולה זירו נטול,8.9,2022,1,1,5.93,3,no,,
קוקה קולה זירו נטול,8.9,2022,1,1,5.93,9,no,,
קוקה קולה זירו נטול,8.1,2022,1,1,5.4,10,no,,
קוקה קולה זירו נטול,8.9,2022,1,1,5.93,13,no,,
קוקה קולה זירו נטול,8.9,2022,1,1,5.93,20,no,,
קוקה קולה זירו נטול,8.9,2022,1,1,5.93,28,no,,
קוקומן בטעם שוקו בננ,19.9,2021,11,2,5.31,1,no,,
קוקומן בטעם שוקו בננ,16.9,2021,11,1,4.51,3,no,,
קוקומן בטעם שוקו בננ,19.9,2021,11,2,5.31,6,no,,
קוקומן בטעם שוקו בננ,16.9,2021,11,1,4.51,9,no,,
קוקומן בטעם שוקו בננ,19.9,2021,11,1,5.31,10,no,,
קוקומן בטעם שוקו בננ,19.9,2021,11,1,5.31,13,no,,
קוקומן בטעם שוקו בננ,19.9,2021,11,1,5.31,20,no,,
קוקומן בטעם שוקו בננ,19.9,2021,11,1,5.31,28,no,,
קוקומן חום לבן 375 ג,19.9,2017,10,4,5.31,1,no,,
קוקומן חום לבן 375 ג,16.9,2017,10,1,4.51,3,no,,
קוקומן חום לבן 375 ג,19.9,2017,10,2,5.31,6,no,,
קוקומן חום לבן 375 ג,16.9,2017,10,1,4.51,9,no,,
קוקומן חום לבן 375 ג,19.9,2017,10,1,5.31,10,no,,
קוקומן חום לבן 375 ג,19.9,2017,10,1,5.31,13,no,,
קוקומן חום לבן 375 ג,19.9,2017,10,1,5.31,20,no,,
קוקומן חום לבן 375 ג,12.9,2017,10,1,3.44,28,no,,
קוקומן כדורים 375 גר,19.9,2019,11,4,5.31,1,no,,
קוקומן כדורים 375 גר,16.9,2019,11,1,4.51,3,no,,
קוקומן כדורים 375 גר,19.9,2019,11,2,5.31,6,no,,
קוקומן כדורים 375 גר,16.9,2019,11,1,4.51,9,no,,
קוקומן כדורים 375 גר,19.9,2019,11,1,5.31,10,no,,
קוקומן כדורים 375 גר,19.9,2019,11,1,5.31,13,no,,
קוקומן כדורים 375 גר,19.9,2019,11,1,5.31,20,no,,
קוקומן כדורים 375 גר,12.9,2019,11,1,3.44,28,no,,
קוקומן ללא  גלוטן  3,19.9,2021,2,2,5.31,1,no,,
קוקומן ללא  גלוטן  3,16.9,2021,2,1,4.51,9,no,,
קוקומן ללא  גלוטן  3,19.9,2021,2,1,5.31,13,no,,
קוקומן פצפוצים 375 ג,19.9,2019,11,4,5.31,1,no,,
קוקומן פצפוצים 375 ג,16.9,2019,11,1,4.51,3,no,,
קוקומן פצפוצים 375 ג,19.9,2019,11,2,5.31,6,no,,
קוקומן פצפוצים 375 ג,16.9,2019,11,1,4.51,9,no,,
קוקומן פצפוצים 375 ג,19.9,2019,11,1,5.31,10,no,,
קוקומן פצפוצים 375 ג,19.9,2019,11,1,5.31,13,no,,
קוקומן פצפוצים 375 ג,19.9,2019,11,1,5.31,20,no,,
קוקומן פצפוצים 375 ג,12.9,2019,11,1,3.44,28,no,,
קוקוס יחידה,4.9,2021,2,4,0,1,no,,
קוקוס יחידה,4.9,2021,2,1,0,3,no,,
קוקוס יחידה,4.9,2021,2,1,0,9,no,,
קוקוס יחידה,4.9,2021,2,1,0,10,no,,
קוקוס יחידה,4.9,2021,2,1,0,13,no,,
קוקוס יחידה,4.9,2021,2,1,0,28,no,,
קוקוס מיה 250 גרם,7.9,2015,1,4,3.16,1,no,,
קוקוס מיה 250 גרם,7.9,2015,4,1,3.16,3,no,,
קוקוס מיה 250 גרם,7.9,2015,1,2,3.16,6,no,,
קוקוס מיה 250 גרם,7.9,2015,1,1,3.16,9,no,,
קוקוס מיה 250 גרם,7.9,2015,1,1,3.16,10,no,,
קוקוס מיה 250 גרם,7.9,2015,1,1,3.16,13,no,,
קוקוס מיה 250 גרם,7.9,2015,1,1,3.16,20,no,,
קוקוס מיה 250 גרם,7.9,2015,1,1,3.16,28,no,,
קוקוס מיה 800 גרם,19.9,2015,1,4,2.49,1,no,,
קוקוס מיה 800 גרם,19.9,2015,4,1,2.49,3,no,,
קוקוס מיה 800 גרם,19.9,2015,1,2,2.49,6,no,,
קוקוס מיה 800 גרם,19.9,2015,1,1,2.49,9,no,,
קוקוס מיה 800 גרם,19.9,2015,1,1,2.49,10,no,,
קוקוס מיה 800 גרם,19.9,2015,1,1,2.49,13,no,,
קוקוס מיה 800 גרם,19.9,2015,1,1,2.49,20,no,,
קוקוס מיה 800 גרם,19.9,2015,1,1,2.49,28,no,,
קוקוס מיובש 160 גרם,14.9,2017,12,2,9.31,1,no,,
קוקוס מיובש 160 גרם,14.9,2017,12,1,9.31,6,no,,
קוקוס מיובש 160 גרם,14.9,2017,12,1,9.31,20,no,,
קוקוס מיובש 160 גרם,14.9,2017,12,1,9.31,28,no,,
קוקטייל עוף טרי קהיל,37.9,2020,8,1,37.9,3,no,,
קוקטייל עוף טרי קהיל,37.9,2020,7,1,37.9,9,no,,
קוקטייל עוף טרי קהיל,37.9,2020,7,1,37.9,10,no,,
קוקטייל עוף טרי קהיל,37.9,2020,8,1,37.9,28,no,,
קוקטייל עוף עטרה,32.9,2021,4,1,32.9,6,no,,
קוקטייל עוף עטרה,29.9,2021,4,1,29.9,9,no,,
קוקטייל עוף עטרה,29.9,2021,4,1,29.9,10,no,,
קוקטייל עוף עטרה,32.9,2021,4,1,32.9,13,no,,
קוקטייל עוף עטרה,27.9,2021,4,1,27.9,20,no,,
קוקטייל עוף קהילות,27.9,2021,4,1,27.9,9,no,,
קוקטייל עוף קהילות,27.9,2021,4,1,27.9,28,no,,
קורנביף מעושן ספישלס,39.9,2016,3,1,15.96,3,no,,
קורנביף מעושן ספישלס,39.9,2016,3,1,15.96,28,no,,
קורנביף ספישלס 250 ג,39.9,2016,3,1,15.96,3,no,,
קורנביף ספישלס 250 ג,39.9,2016,3,1,15.96,28,no,,
קורנדביף  120 גרם רב,12.9,2018,10,1,10.75,13,no,,
קורנדביף זוגלובק 180,24.9,2021,3,4,13.83,1,no,,
קורנדביף זוגלובק 180,24.9,2021,3,1,13.83,10,no,,
קורנדביף זוגלובק 180,24.9,2021,3,1,13.83,13,no,,
קורנדביף טירת צבי 12,13.9,2020,7,4,11.58,1,no,,
קורנדביף טירת צבי 12,13.9,2020,7,1,11.58,3,no,,
קורנדביף טירת צבי 12,13.9,2020,7,1,11.58,6,no,,
קורנדביף טירת צבי 12,13.9,2020,7,1,11.58,9,no,,
קורנדביף טירת צבי 12,13.9,2020,7,1,11.58,10,no,,
קורנדביף טירת צבי 12,13.9,2020,7,1,11.58,13,no,,
קורנדביף טירת צבי 12,13.9,2020,7,1,11.58,20,no,,
קורנדביף טירת צבי 12,13.9,2020,7,1,11.58,28,no,,
קורנית פרימיום,4.9,2021,1,4,0,1,no,,
קורנית פרימיום,6.9,2021,1,1,0,3,no,,
קורנית פרימיום,4.9,2021,1,2,0,6,no,,
קורנית פרימיום,4.9,2021,1,1,0,9,no,,
קורנית פרימיום,4.9,2021,1,1,0,13,no,,
קורנית פרימיום,4.9,2021,1,1,0,20,no,,
קורנפלור 500 גרם דרו,3.9,2015,1,1,0.78,10,no,,
קורנפלור מיה 500 גרם,3.9,2017,7,4,0.78,1,no,,
קורנפלור מיה 500 גרם,3.9,2017,7,1,0.78,9,no,,
קורנפלור מיה 800 גרם,5.9,2021,8,4,0.74,1,no,,
קורנפלור מיה 800 גרם,5.9,2021,8,1,0.74,3,no,,
קורנפלור מיה 800 גרם,5.9,2021,8,2,0.74,6,no,,
קורנפלור מיה 800 גרם,5.9,2021,8,1,0.74,9,no,,
קורנפלור מיה 800 גרם,5.9,2021,8,1,0.74,10,no,,
קורנפלור מיה 800 גרם,5.9,2021,8,1,0.74,13,no,,
קורנפלור מיה 800 גרם,5.9,2021,8,1,0.74,20,no,,
קורנפלור מיה 800 גרם,5.9,2021,8,1,0.74,28,no,,
קורנפלקס בננה 448 גר,17.9,2021,5,2,4,1,no,,
קורנפלקס בננה 448 גר,15.9,2021,5,1,3.55,9,no,,
קורנפלקס בננה 448 גר,17.9,2021,5,1,4,13,no,,
קורנפלקס בננה 448 גר,17.9,2021,5,1,4,20,no,,
קורנפלקס דבש 448 גרם,17.9,2020,1,4,4,1,no,,
קורנפלקס דבש 448 גרם,16.9,2020,1,1,3.77,3,no,,
קורנפלקס דבש 448 גרם,17.9,2020,1,2,4,6,no,,
קורנפלקס דבש 448 גרם,15.9,2020,1,1,3.55,9,no,,
קורנפלקס דבש 448 גרם,16.9,2020,1,1,3.77,10,no,,
קורנפלקס דבש 448 גרם,17.9,2020,1,1,4,13,no,,
קורנפלקס דבש 448 גרם,17.9,2020,1,1,4,20,no,,
קורנפלקס דבש 448 גרם,16.9,2020,1,1,3.77,28,no,,
קורנפלקס וניל 448 גר,17.9,2020,11,4,4,1,no,,
קורנפלקס וניל 448 גר,16.9,2020,11,1,3.77,3,no,,
קורנפלקס וניל 448 גר,17.9,2020,11,2,4,6,no,,
קורנפלקס וניל 448 גר,15.9,2020,11,1,3.55,9,no,,
קורנפלקס וניל 448 גר,16.9,2020,11,1,3.77,10,no,,
קורנפלקס וניל 448 גר,17.9,2020,11,1,4,13,no,,
קורנפלקס וניל 448 גר,17.9,2020,11,1,4,20,no,,
קורנפלקס וניל 448 גר,16.9,2020,11,1,3.77,28,no,,
קורנפלקס ל.גלוטן תלמ,13.9,2020,3,4,2.78,1,no,,
קורנפלקס ל.גלוטן תלמ,13.9,2020,3,1,2.78,3,no,,
קורנפלקס ל.גלוטן תלמ,13.9,2020,3,2,2.78,6,no,,
קורנפלקס ל.גלוטן תלמ,13.9,2020,3,1,2.78,9,no,,
קורנפלקס ל.גלוטן תלמ,13.9,2020,3,1,2.78,10,no,,
קורנפלקס ל.גלוטן תלמ,13.9,2020,3,1,2.78,13,no,,
קורנפלקס ל.גלוטן תלמ,13.9,2020,3,1,2.78,28,no,,
קורנפלקס מייפל 448 ג,17.9,2020,2,4,4,1,no,,
קורנפלקס מייפל 448 ג,16.9,2020,2,1,3.77,3,no,,
קורנפלקס מייפל 448 ג,17.9,2020,2,2,4,6,no,,
קורנפלקס מייפל 448 ג,15.9,2020,2,1,3.55,9,no,,
קורנפלקס מייפל 448 ג,16.9,2020,3,1,3.77,10,no,,
קורנפלקס מייפל 448 ג,17.9,2020,2,1,4,13,no,,
קורנפלקס מייפל 448 ג,17.9,2020,2,1,4,20,no,,
קורנפלקס מייפל 448 ג,16.9,2020,2,1,3.77,28,no,,
קורנפלקס מצופה סוכר,9.9,2020,4,1,1.65,28,no,,
קורנפלקס עוז 750 גרם,7.9,2022,1,2,1.05,6,no,,
קורנפלקס עוז 750 גרם,7.9,2022,1,1,1.05,9,no,,
קורנפלקס עוז 750 גרם,7.9,2022,1,1,1.05,13,no,,
קורנפלקס עוז 750 גרם,7.9,2022,1,1,1.05,20,no,,
קורנפלקס עוז 750 גרם,7.9,2022,1,1,1.05,28,no,,
קורנפלקס קלוגס 750 ג,13.9,2020,7,4,1.85,1,no,,
קורנפלקס קלוגס 750 ג,13.9,2020,7,1,1.85,3,no,,
קורנפלקס קלוגס 750 ג,13.9,2020,7,2,1.85,6,no,,
קורנפלקס קלוגס 750 ג,13.9,2020,7,1,1.85,9,no,,
קורנפלקס קלוגס 750 ג,13.9,2020,7,1,1.85,10,no,,
קורנפלקס קלוגס 750 ג,13.9,2020,7,1,1.85,13,no,,
קורנפלקס קלוגס 750 ג,13.9,2020,7,1,1.85,20,no,,
קורנפלקס קלוגס 750 ג,13.9,2020,7,1,1.85,28,no,,
קורנפלקס של אלופים 8,16.9,2020,3,4,1.99,1,no,,
קורנפלקס של אלופים 8,15.9,2020,3,1,1.87,3,no,,
קורנפלקס של אלופים 8,16.9,2020,3,2,1.99,6,no,,
קורנפלקס של אלופים 8,15.9,2020,3,1,1.87,9,no,,
קורנפלקס של אלופים 8,15.9,2020,3,1,1.87,10,no,,
קורנפלקס של אלופים 8,16.9,2020,3,1,1.99,13,no,,
קורנפלקס של אלופים 8,16.9,2020,3,1,1.99,13,0,,
קורנפלקס של אלופים 8,16.9,2020,3,1,1.99,20,no,,
קורנפלקס של אלופים 8,15.9,2020,3,1,1.87,28,no,,
קורנפלקס שקדיה 750 ג,11.9,2022,1,4,1.59,1,no,,
קורנפלקס שקדיה 750 ג,11.9,2022,1,1,1.59,3,no,,
קורנפלקס שקדיה 750 ג,10.9,2022,1,2,1.45,6,no,,
קורנפלקס שקדיה 750 ג,11.9,2022,1,1,1.59,9,no,,
קורנפלקס שקדיה 750 ג,11.9,2022,1,1,1.59,10,no,,
קורנפלקס שקדיה 750 ג,11.9,2022,1,1,1.59,13,no,,
קורנפלקס שקדיה 750 ג,11.9,2022,1,1,1.59,20,no,,
קורנפלקס שקדיה 750 ג,11.9,2022,1,1,1.59,28,no,,
קורקבן עוף טרי קהילו,14.9,2021,8,1,14.9,9,no,,
קורקבן עוף טרי קהילו,14.9,2021,8,1,14.9,28,no,,
"קטשופ היינץ 1.35 ק""ג",14.9,2018,7,4,11.04,1,no,,
"קטשופ היינץ 1.35 ק""ג",14.9,2018,7,1,11.04,3,no,,
"קטשופ היינץ 1.35 ק""ג",14.9,2018,7,2,11.04,6,no,,
"קטשופ היינץ 1.35 ק""ג",14.9,2018,7,1,11.04,9,no,,
"קטשופ היינץ 1.35 ק""ג",14.9,2018,7,1,11.04,10,no,,
"קטשופ היינץ 1.35 ק""ג",14.9,2018,7,1,11.04,13,no,,
"קטשופ היינץ 1.35 ק""ג",12.9,2018,7,1,9.56,20,no,,
"קטשופ היינץ 1.35 ק""ג",11.9,2018,7,1,8.81,28,no,,
קטשופ חריף אסם 750 ג,11.9,2015,9,4,1.59,1,no,,
קטשופ חריף אסם 750 ג,9.9,2015,9,1,1.32,3,no,,
קטשופ חריף אסם 750 ג,11.9,2015,9,2,1.59,6,no,,
קטשופ חריף אסם 750 ג,11.9,2015,9,1,1.59,9,no,,
קטשופ חריף אסם 750 ג,10.9,2015,9,1,1.45,10,no,,
קטשופ חריף אסם 750 ג,11.9,2015,9,1,1.59,13,no,,
קטשופ חריף אסם 750 ג,11.9,2015,9,1,1.59,20,no,,
קטשופ חריף אסם 750 ג,9.9,2015,9,1,1.32,28,no,,
קטשופ לחיץ אסם 750 ג,9.9,2020,7,4,1.32,1,no,,
קטשופ לחיץ אסם 750 ג,8.9,2020,7,1,1.19,3,no,,
קטשופ לחיץ אסם 750 ג,8.9,2020,7,2,1.19,6,no,,
קטשופ לחיץ אסם 750 ג,8.9,2020,7,1,1.19,9,no,,
קטשופ לחיץ אסם 750 ג,9.9,2020,7,1,1.32,10,no,,
קטשופ לחיץ אסם 750 ג,10.9,2020,7,1,1.45,13,no,,
קטשופ לחיץ אסם 750 ג,10.9,2020,7,1,1.45,20,no,,
קטשופ לחיץ אסם 750 ג,7.9,2020,7,1,1.05,28,no,,
קטשופ לחיץ מופחת סוכ,9.9,2021,2,4,1.43,1,no,,
קטשופ לחיץ מופחת סוכ,8.9,2021,2,1,1.29,3,no,,
קטשופ לחיץ מופחת סוכ,10.9,2021,2,2,1.58,6,no,,
קטשופ לחיץ מופחת סוכ,8.9,2021,2,1,1.29,9,no,,
קטשופ לחיץ מופחת סוכ,9.9,2021,2,1,1.43,10,no,,
קטשופ לחיץ מופחת סוכ,10.9,2021,2,1,1.58,13,no,,
קטשופ לחיץ מופחת סוכ,10.9,2021,2,1,1.58,20,no,,
קטשופ לחיץ מופחת סוכ,8.9,2021,2,1,1.29,28,no,,
קטשופ פיצה אסם 690 ג,9.9,2021,11,4,1.43,1,no,,
קטשופ פיצה אסם 690 ג,8.9,2021,11,1,1.29,3,no,,
קטשופ פיצה אסם 690 ג,10.9,2021,11,2,1.58,6,no,,
קטשופ פיצה אסם 690 ג,8.9,2021,11,1,1.29,9,no,,
קטשופ פיצה אסם 690 ג,10.9,2021,11,1,1.58,10,no,,
קטשופ פיצה אסם 690 ג,10.9,2021,11,1,1.58,13,no,,
קטשופ פיצה אסם 690 ג,10.9,2021,11,1,1.58,20,no,,
קיווי,13.9,2021,8,4,13.9,1,no,,
קיווי,19.9,2021,5,1,19.9,3,no,,
קיווי,14.9,2021,5,2,14.9,6,no,,
קיווי,14.9,2016,6,1,14.9,9,no,,
קיווי,14.9,2019,2,1,14.9,10,no,,
קיווי,14.9,2016,6,1,14.9,13,no,,
קיווי,9.9,2021,5,1,9.9,20,no,,
קיווי,19.9,2021,6,1,19.9,28,no,,
קיווי בראשית,19.9,2022,1,2,0,1,no,,
קיווי בראשית,19.9,2022,1,1,0,6,no,,
קיווי בראשית,19.9,2022,1,1,0,13,no,,
קיווי בראשית,19.9,2022,1,1,0,28,no,,
קיווי יח,14.9,2021,8,2,0,1,no,,
קיווי יח,17.9,2017,10,1,0,6,no,,
קיווי יח,19.9,2022,2,1,0,13,no,,
קיווי פרוסות קפוא 50,9.9,2021,3,4,1.98,1,no,,
קיווי פרוסות קפוא 50,9.9,2021,3,1,1.98,3,no,,
קיווי פרוסות קפוא 50,9.9,2021,3,1,1.98,9,no,,
קיווי פרוסות קפוא 50,9.9,2021,3,1,1.98,10,no,,
קיווי פרוסות קפוא 50,9.9,2021,3,1,1.98,13,no,,
קיווי פרוסות קפוא 50,9.9,2021,3,1,1.98,20,no,,
קיווי פרוסות קפוא 50,9.9,2021,3,1,1.98,28,no,,
קיווי קפוא 500 גרם,19.9,2020,12,1,3.98,20,no,,
קיוי אקספרס מבריקון,13.9,2017,2,1,0,20,no,,
קיוי קופסא שחור פקק,5.9,2017,2,1,0,3,no,,
קיוי קופסא שחור פקק,5.9,2017,2,2,0,6,no,,
קיוי קופסא שחור פקק,5.9,2017,2,1,0,9,no,,
קיוי קופסא שחור פקק,5.9,2017,2,1,0,10,no,,
קיוי קופסא שחור פקק,5.9,2017,2,1,0,13,no,,
קיוי קופסא שחור פקק,5.9,2017,2,1,0,20,no,,
קיוי קופסא שחור פקק,3.9,2017,2,1,0,28,no,,
קיטגון פרג 250 גרם,19.9,2015,1,4,7.96,1,no,,
קיטגון פרג 250 גרם,19.9,2015,1,1,7.96,3,no,,
קיטגון פרג 250 גרם,19.9,2015,1,1,7.96,6,no,,
קיטגון פרג 250 גרם,19.9,2015,1,1,7.96,10,no,,
קיטגון פרג 250 גרם,19.9,2015,1,1,7.96,13,no,,
קיטגון פרג 250 גרם,19.9,2015,1,1,7.96,20,no,,
קיטגון פרג 250 גרם,19.9,2015,1,1,7.96,28,no,,
קימל טחון פרג 120 גר,12.9,2020,12,1,10.75,3,no,,
קימל טחון פרג 120 גר,12.9,2020,12,1,10.75,13,no,,
"קינואה הנמל 1.2 ק""ג",19.9,2021,1,4,16.58,1,no,,
"קינואה הנמל 1.2 ק""ג",19.9,2021,1,1,16.58,3,no,,
"קינואה הנמל 1.2 ק""ג",19.9,2021,1,2,16.58,6,no,,
"קינואה הנמל 1.2 ק""ג",19.9,2021,1,1,16.58,9,no,,
"קינואה הנמל 1.2 ק""ג",19.9,2021,1,1,16.58,10,no,,
"קינואה הנמל 1.2 ק""ג",19.9,2021,1,1,16.58,13,no,,
"קינואה הנמל 1.2 ק""ג",19.9,2021,1,1,16.58,20,no,,
"קינואה הנמל 1.2 ק""ג",19.9,2021,1,1,16.58,28,no,,
קינואה סלקטד 500 גרם,16.9,2020,1,1,3.38,3,no,,
קינואה סלקטד 500 גרם,16.9,2019,12,1,3.38,9,no,,
קינואה סלקטד 500 גרם,16.9,2019,12,1,3.38,10,no,,
קינואה סלקטד 500 גרם,16.9,2019,12,1,3.38,13,no,,
קינואה סלקטד 500 גרם,16.9,2019,12,1,3.38,20,no,,
קינואה סלקטד 500 גרם,16.9,2019,12,1,3.38,28,no,,
קינוחי גלידה ריאו פר,14.9,2020,6,1,3.1,3,no,,
קינוחי גלידה ריאו פר,14.9,2020,6,1,3.1,9,no,,
קינוחי גלידה ריאו פר,14.9,2020,6,1,3.1,20,no,,
קינוחי גלידה ריאו פר,13.9,2020,6,1,2.9,28,no,,
קינמון טחון פרג 250,19.9,2015,1,4,7.96,1,no,,
קינמון טחון פרג 250,19.9,2015,1,1,7.96,3,no,,
קינמון טחון פרג 250,19.9,2015,1,2,7.96,6,no,,
קינמון טחון פרג 250,19.9,2015,1,1,7.96,9,no,,
קינמון טחון פרג 250,19.9,2015,1,1,7.96,10,no,,
קינמון טחון פרג 250,19.9,2015,1,1,7.96,13,no,,
קינמון טחון פרג 250,19.9,2015,1,1,7.96,20,no,,
